dataset,field_id,scene_date,scene_id,polarization,zonal_mean_db,zonal_min_db,zonal_max_db,zonal_median_db,valid_pixel_count,nodata_pixel_count,radar_raster
sp,SP_1_1,2026-07-15,S1D_IW_GRDH_1SDV_20260715T151328_20260715T151352_003686_00696B_rtc,VV,-5.370701788589834,-14.129869592460176,0.916860360784877,-5.605322177342716,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-15/sentinel_rtc.tif
sp,SP_1_1,2026-07-17,S1D_IW_GRDH_1SDV_20260717T034530_20260717T034600_003708_006A2F_rtc,VH,-13.269540941524387,-21.73978036189473,-8.482905419683727,-13.521223026278548,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-17/sentinel_rtc.tif
sp,SP_1_1,2026-07-17,S1D_IW_GRDH_1SDV_20260717T034530_20260717T034600_003708_006A2F_rtc,VV,-6.058198281892101,-13.045602603334885,-0.42448281767543394,-6.372611363015956,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-17/sentinel_rtc.tif
sp,SP_1_1,2026-07-18,S1C_IW_GRDH_1SDV_20260718T033658_20260718T033723_008592_01103A_rtc,VH,-13.698791857732765,-22.006367554112536,-8.595484810597226,-13.899592579450342,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-18/sentinel_rtc.tif
sp,SP_1_1,2026-07-18,S1C_IW_GRDH_1SDV_20260718T033658_20260718T033723_008592_01103A_rtc,VV,-7.130162305943704,-14.554311642599194,-2.015607681867619,-7.321351282176195,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-18/sentinel_rtc.tif
sp,SP_1_1,2026-07-21,S1C_IW_GRDH_1SDV_20260721T151315_20260721T151339_008643_011205_rtc,VH,-12.790541498545206,-19.370478161022554,-7.400821147702361,-13.05435580224113,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-21/sentinel_rtc.tif
sp,SP_1_1,2026-07-21,S1C_IW_GRDH_1SDV_20260721T151315_20260721T151339_008643_011205_rtc,VV,-6.760809387251467,-13.392915294417874,-0.8037516227635334,-7.015592442352503,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-21/sentinel_rtc.tif
sp,SP_1_1,2026-07-23,S1C_IW_GRDH_1SDV_20260723T034517_20260723T034547_008665_0112C0_rtc,VH,-12.724681775897263,-19.48247715637476,-7.336517652855813,-12.955839782344412,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-23/sentinel_rtc.tif
sp,SP_1_1,2026-07-23,S1C_IW_GRDH_1SDV_20260723T034517_20260723T034547_008665_0112C0_rtc,VV,-5.397242598112612,-11.859497633896908,-0.8033152517501508,-5.646287808933928,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-23/sentinel_rtc.tif
sp,SP_1_1,2026-07-24,S1D_IW_GRDH_1SDV_20260724T033713_20260724T033738_003810_006DAE_rtc,VH,-13.183131378035204,-19.695200432167177,-8.555951292814612,-13.403765085854381,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-24/sentinel_rtc.tif
sp,SP_1_1,2026-07-24,S1D_IW_GRDH_1SDV_20260724T033713_20260724T033738_003810_006DAE_rtc,VV,-6.544829374941155,-13.576479168949136,-1.7899340642143233,-6.780433131708042,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-24/sentinel_rtc.tif
sp,SP_1_1,2026-07-27,S1D_IW_GRDH_1SDV_20260727T151329_20260727T151353_003861_006F66_rtc,VH,-12.753597460657657,-19.384526923253055,-8.250167610832694,-13.02523144734247,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-27/sentinel_rtc.tif
sp,SP_1_1,2026-07-27,S1D_IW_GRDH_1SDV_20260727T151329_20260727T151353_003861_006F66_rtc,VV,-6.360050410751622,-12.622714164792283,-1.3943791803469339,-6.58871283073626,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-27/sentinel_rtc.tif
sp,SP_1_1,2026-07-29,S1D_IW_GRDH_1SDV_20260729T034531_20260729T034600_003883_00702F_rtc,VH,-12.88985684682023,-19.887763297167183,-7.992007961258823,-13.134788835941414,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-29/sentinel_rtc.tif
sp,SP_1_1,2026-07-29,S1D_IW_GRDH_1SDV_20260729T034531_20260729T034600_003883_00702F_rtc,VV,-5.962195106351435,-13.571108582168987,-1.299269915107448,-6.258741787961827,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-29/sentinel_rtc.tif
sp,SP_1_1,2026-07-30,S1C_IW_GRDH_1SDV_20260730T033659_20260730T033724_008767_011600_rtc,VH,-13.449521901071758,-19.87148983821738,-8.73899867908644,-13.696018301091872,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-30/sentinel_rtc.tif
sp,SP_1_1,2026-07-30,S1C_IW_GRDH_1SDV_20260730T033659_20260730T033724_008767_011600_rtc,VV,-6.703448538969599,-12.7273478862974,-1.7606519266785017,-6.970609840504935,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-07-30/sentinel_rtc.tif
sp,SP_1_1,2026-08-02,S1C_IW_GRDH_1SDV_20260802T151316_20260802T151340_008818_0117CE_rtc,VH,-12.749228697368583,-20.024056828696946,-7.7272372994570135,-12.979138976951344,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-02/sentinel_rtc.tif
sp,SP_1_1,2026-08-02,S1C_IW_GRDH_1SDV_20260802T151316_20260802T151340_008818_0117CE_rtc,VV,-6.326218230600792,-14.284591258561095,-1.385952174986078,-6.616826019855125,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-02/sentinel_rtc.tif
sp,SP_1_1,2026-08-04,S1C_IW_GRDH_1SDV_20260804T034518_20260804T034547_008840_011893_rtc,VH,-12.445112015272457,-18.834281604829485,-7.742759378343194,-12.704130952805627,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-04/sentinel_rtc.tif
sp,SP_1_1,2026-08-04,S1C_IW_GRDH_1SDV_20260804T034518_20260804T034547_008840_011893_rtc,VV,-4.825120342316863,-11.742245720036538,0.38471047196447294,-5.068304304969453,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-04/sentinel_rtc.tif
sp,SP_1_1,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VH,-13.319716161381756,-20.19118250706895,-8.614372868889603,-13.528528997236865,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-05/sentinel_rtc.tif
sp,SP_1_1,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VV,-6.421916614399291,-13.676339466710882,-0.8357012449894273,-6.676000025248885,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-05/sentinel_rtc.tif
sp,SP_1_1,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VH,-12.970584611392495,-19.263358420328455,-8.629302717617144,-13.172453708880639,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-08/sentinel_rtc.tif
sp,SP_1_1,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VV,-6.338657201088827,-12.857746531142544,-1.4775576324689594,-6.601170427659849,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-08/sentinel_rtc.tif
sp,SP_1_1,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VH,-12.999744602343775,-20.220438378420234,-8.423217515138198,-13.179535690783485,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-10/sentinel_rtc.tif
sp,SP_1_1,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VV,-5.732979109486662,-12.27930147647746,-0.18163231030680446,-6.016839330136904,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-10/sentinel_rtc.tif
sp,SP_1_1,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VH,-13.547118960813428,-20.732330689614393,-8.7229631479243,-13.790807804627416,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-11/sentinel_rtc.tif
sp,SP_1_1,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VV,-6.555689397568179,-14.769062214526326,-1.513353659412884,-6.800767933355595,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-11/sentinel_rtc.tif
sp,SP_1_1,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VH,-13.179141485715524,-19.654586062896257,-8.526751850790111,-13.416282616013223,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-14/sentinel_rtc.tif
sp,SP_1_1,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VV,-7.090360686677668,-14.034134928466717,-2.3016480452163224,-7.310439335353049,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-14/sentinel_rtc.tif
sp,SP_1_1,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VH,-13.092508367418784,-20.19120955811219,-7.440805947469201,-13.337063544685103,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-16/sentinel_rtc.tif
sp,SP_1_1,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VV,-6.230386601530063,-12.970220746226024,-1.0059737888855265,-6.465478610853895,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-16/sentinel_rtc.tif
sp,SP_1_1,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VH,-13.554289152223495,-21.280768660773486,-9.387884504180057,-13.76426549281521,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-17/sentinel_rtc.tif
sp,SP_1_1,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VV,-6.988591903455221,-15.858640146120592,-1.974613568236847,-7.223388560013242,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-17/sentinel_rtc.tif
sp,SP_1_1,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VH,-13.14257387521533,-19.613012138864207,-8.91672638668545,-13.381261093751963,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-20/sentinel_rtc.tif
sp,SP_1_1,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VV,-6.6924581404497765,-13.712982243448806,-0.9891616839865396,-6.960425779668382,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-20/sentinel_rtc.tif
sp,SP_1_1,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VH,-13.184766476176119,-18.839881748454424,-8.962776505454372,-13.415605135592436,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-22/sentinel_rtc.tif
sp,SP_1_1,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VV,-6.074585120491501,-12.832647724359443,-1.4963802456574653,-6.3357703945015835,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-22/sentinel_rtc.tif
sp,SP_1_1,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VH,-13.269899390286795,-19.401194256035286,-9.050251522932763,-13.485266191041404,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-23/sentinel_rtc.tif
sp,SP_1_1,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VV,-6.572303548428878,-14.886720150241468,-1.1949681508766186,-6.814281809851108,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-23/sentinel_rtc.tif
sp,SP_1_1,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VH,-13.155410350951126,-19.673680270727765,-8.04557411387761,-13.385799558363424,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-26/sentinel_rtc.tif
sp,SP_1_1,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VV,-6.822739357359829,-14.009462144303074,-2.126235852285963,-7.079139325816524,8034,2575,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_1/2026-08-26/sentinel_rtc.tif
sp,SP_1_11,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VH,-17.949341860918636,-25.273942265730103,-11.926581585692757,-18.308262445733394,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-06/sentinel_rtc.tif
sp,SP_1_11,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VV,-8.438375606571249,-16.35461990203511,-2.697139409060641,-8.720788120135513,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-06/sentinel_rtc.tif
sp,SP_1_11,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VH,-13.093359673115884,-21.18721484238304,-8.351924339660627,-13.35615982545842,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-09/sentinel_rtc.tif
sp,SP_1_11,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VV,-4.871993713524482,-12.154945720665495,1.8168854555788578,-5.157103776680382,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-09/sentinel_rtc.tif
sp,SP_1_11,2026-04-11,S1C_IW_GRDH_1SDV_20260411T034514_20260411T034544_007163_00E838_rtc,VH,-12.573945482500033,-20.73214732855216,-7.533436083933543,-12.817540087442547,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-11/sentinel_rtc.tif
sp,SP_1_11,2026-04-11,S1C_IW_GRDH_1SDV_20260411T034514_20260411T034544_007163_00E838_rtc,VV,-3.7879633897359613,-13.210093792176265,1.1183313115795155,-4.0106175004794595,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-11/sentinel_rtc.tif
sp,SP_1_11,2026-04-12,S1A_IW_GRDH_1SDV_20260412T033800_20260412T033825_064041_080EBE_rtc,VH,-13.16431588345404,-20.142100931913024,-6.790639373906576,-13.437826758992593,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-12/sentinel_rtc.tif
sp,SP_1_11,2026-04-12,S1A_IW_GRDH_1SDV_20260412T033800_20260412T033825_064041_080EBE_rtc,VV,-4.726119586010444,-13.703935445090279,0.8537084768741754,-4.9912871483402474,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-12/sentinel_rtc.tif
sp,SP_1_11,2026-04-18,S1C_IW_GRDH_1SDV_20260418T033655_20260418T033720_007265_00EB9A_rtc,VH,-13.10403890971269,-20.15279448382145,-7.930258316939758,-13.372705163484937,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-18/sentinel_rtc.tif
sp,SP_1_11,2026-04-18,S1C_IW_GRDH_1SDV_20260418T033655_20260418T033720_007265_00EB9A_rtc,VV,-4.681710404145399,-14.458919450720744,0.5605850427698512,-4.9988071036596855,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-18/sentinel_rtc.tif
sp,SP_1_11,2026-04-21,S1C_IW_GRDH_1SDV_20260421T151313_20260421T151337_007316_00ED60_rtc,VH,-12.59261800595435,-21.334304176503647,-7.013830813462408,-12.86742595679165,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-21/sentinel_rtc.tif
sp,SP_1_11,2026-04-21,S1C_IW_GRDH_1SDV_20260421T151313_20260421T151337_007316_00ED60_rtc,VV,-4.347723632539297,-13.640706941078948,1.488889951009606,-4.601353749588149,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-21/sentinel_rtc.tif
sp,SP_1_11,2026-04-23,S1C_IW_GRDH_1SDV_20260423T034515_20260423T034544_007338_00EE27_rtc,VH,-14.144560695600648,-21.762947538512222,-8.835180136859796,-14.421770450065432,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-23/sentinel_rtc.tif
sp,SP_1_11,2026-04-23,S1C_IW_GRDH_1SDV_20260423T034515_20260423T034544_007338_00EE27_rtc,VV,-4.66830362320208,-12.004892663962236,0.3935237805341786,-4.957623368315109,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-23/sentinel_rtc.tif
sp,SP_1_11,2026-04-24,S1A_IW_GRDH_1SDV_20260424T033800_20260424T033825_064216_081547_rtc,VH,-12.747229483450607,-19.296138600580473,-7.388303902790197,-12.981081891739612,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-24/sentinel_rtc.tif
sp,SP_1_11,2026-04-24,S1A_IW_GRDH_1SDV_20260424T033800_20260424T033825_064216_081547_rtc,VV,-4.390942177315485,-13.28053506070842,1.1036356779920986,-4.6847696028210875,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-24/sentinel_rtc.tif
sp,SP_1_11,2026-04-30,S1C_IW_GRDH_1SDV_20260430T033656_20260430T033721_007440_00F18F_rtc,VH,-14.54856392573574,-22.64244250156259,-8.929272978290841,-14.82424657922888,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-30/sentinel_rtc.tif
sp,SP_1_11,2026-04-30,S1C_IW_GRDH_1SDV_20260430T033656_20260430T033721_007440_00F18F_rtc,VV,-5.624127952538929,-13.485303547095384,0.34220520988209596,-5.898678432725885,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-04-30/sentinel_rtc.tif
sp,SP_1_11,2026-05-03,S1C_IW_GRDH_1SDV_20260503T151314_20260503T151337_007491_00F357_rtc,VH,-17.703920544982985,-26.886410674762224,-8.441538539309239,-18.908983171547774,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-03/sentinel_rtc.tif
sp,SP_1_11,2026-05-03,S1C_IW_GRDH_1SDV_20260503T151314_20260503T151337_007491_00F357_rtc,VV,-8.455746664447604,-16.68779835423361,0.844262744840204,-9.250193541299497,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-03/sentinel_rtc.tif
sp,SP_1_11,2026-05-05,S1C_IW_GRDH_1SDV_20260505T034516_20260505T034545_007513_00F415_rtc,VH,-17.747262738205013,-25.99032977621889,-9.709394301619165,-18.561590478800525,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-05/sentinel_rtc.tif
sp,SP_1_11,2026-05-05,S1C_IW_GRDH_1SDV_20260505T034516_20260505T034545_007513_00F415_rtc,VV,-7.977340710789623,-15.404472225623069,-0.7806584504836471,-8.619664015828564,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-05/sentinel_rtc.tif
sp,SP_1_11,2026-05-06,S1A_IW_GRDH_1SDV_20260506T033759_20260506T033824_064391_081BC3_rtc,VH,-19.183053945015704,-28.417302720892565,-10.388215348381305,-20.010812443488803,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-06/sentinel_rtc.tif
sp,SP_1_11,2026-05-06,S1A_IW_GRDH_1SDV_20260506T033759_20260506T033824_064391_081BC3_rtc,VV,-9.806386839454698,-17.554935108921462,-2.649645093919895,-10.281553071738546,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-06/sentinel_rtc.tif
sp,SP_1_11,2026-05-13,S1D_IW_GRDH_1SDV_20260513T033707_20260513T033732_002760_004A94_rtc,VH,-14.803489744707182,-20.990928732627765,-9.025397411703796,-15.10867923720678,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-13/sentinel_rtc.tif
sp,SP_1_11,2026-05-13,S1D_IW_GRDH_1SDV_20260513T033707_20260513T033732_002760_004A94_rtc,VV,-5.649837582947605,-14.367428085592293,-0.38847570508503293,-5.885938784962157,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-13/sentinel_rtc.tif
sp,SP_1_11,2026-05-15,S1C_IW_GRDH_1SDV_20260515T151314_20260515T151338_007666_00F93D_rtc,VH,-20.054680527951497,-27.019045860326784,-12.716297944891519,-20.628868673529826,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-15/sentinel_rtc.tif
sp,SP_1_11,2026-05-15,S1C_IW_GRDH_1SDV_20260515T151314_20260515T151338_007666_00F93D_rtc,VV,-10.117632982127368,-17.50161104252082,-2.5036219088206195,-10.51524846993737,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-15/sentinel_rtc.tif
sp,SP_1_11,2026-05-16,S1D_IW_GRDH_1SDV_20260516T151324_20260516T151348_002811_004C4E_rtc,VH,-20.342892893375147,-28.053229203927348,-11.419680411662267,-20.852820647825503,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-16/sentinel_rtc.tif
sp,SP_1_11,2026-05-16,S1D_IW_GRDH_1SDV_20260516T151324_20260516T151348_002811_004C4E_rtc,VV,-10.303649530816026,-18.683494124184364,-3.423510033140107,-10.630162314484426,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-16/sentinel_rtc.tif
sp,SP_1_11,2026-05-17,S1C_IW_GRDH_1SDV_20260517T034517_20260517T034546_007688_00FA01_rtc,VH,-18.66152283813126,-26.42087480703687,-10.748056986188905,-19.15133872050338,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-17/sentinel_rtc.tif
sp,SP_1_11,2026-05-17,S1C_IW_GRDH_1SDV_20260517T034517_20260517T034546_007688_00FA01_rtc,VV,-9.247399006424212,-16.93022569327873,-4.049522576561368,-9.612912317704865,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-17/sentinel_rtc.tif
sp,SP_1_11,2026-05-18,S1D_IW_GRDH_1SDV_20260518T034527_20260518T034556_002833_004D0E_rtc,VH,-13.009259486131928,-21.345554272745836,-7.97617615654302,-13.255598836371444,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-18/sentinel_rtc.tif
sp,SP_1_11,2026-05-18,S1D_IW_GRDH_1SDV_20260518T034527_20260518T034556_002833_004D0E_rtc,VV,-4.113317471794364,-14.71741497740365,0.6682405800844124,-4.347268350823908,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-18/sentinel_rtc.tif
sp,SP_1_11,2026-05-24,S1C_IW_GRDH_1SDV_20260524T033658_20260524T033723_007790_00FD50_rtc,VH,-18.51361034730165,-27.014483427387486,-11.999489313809164,-19.00986122466496,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-24/sentinel_rtc.tif
sp,SP_1_11,2026-05-24,S1C_IW_GRDH_1SDV_20260524T033658_20260524T033723_007790_00FD50_rtc,VV,-9.935942364224756,-16.892273894668804,-4.636976183383879,-10.266262797583138,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-24/sentinel_rtc.tif
sp,SP_1_11,2026-05-25,S1D_IW_GRDH_1SDV_20260525T033707_20260525T033732_002935_005068_rtc,VH,-14.696799129336203,-22.22383984791624,-9.685974582575108,-14.923593126526791,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-25/sentinel_rtc.tif
sp,SP_1_11,2026-05-25,S1D_IW_GRDH_1SDV_20260525T033707_20260525T033732_002935_005068_rtc,VV,-6.402926226723876,-14.797715641648146,-1.250725359011982,-6.689210162715251,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-25/sentinel_rtc.tif
sp,SP_1_11,2026-05-27,S1C_IW_GRDH_1SDV_20260527T151315_20260527T151339_007841_00FF16_rtc,VH,-13.565171098293016,-21.63265060656386,-7.685264380358267,-13.882221525428909,5653,1743,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_1_11/2026-05-27/sentinel_rtc.tif
